physician_id,specialty_description,state,total_patients,total_prescriptions,total_drug_cost_usd,unique_drugs_prescribed
1987325945,Infectious Disease,VT,120,330,58900.38,24
1197939109,Infectious Disease,KS,282,955,54762.18,34
1379351967,Vascular Surgery,ID,115,613,109230.59,50
1903243119,Gastroenterology,KS,148,535,91262.71,23
1230409444,Cardiology,AR,213,523,90767.18,38
1836893185,Nephrology,TN,143,577,51250.93,19
1123407763,Neurology,IL,327,1580,287864.19,36
1231563076,Dermatology,NJ,125,323,57351.98,40
1632711663,Cardiology,MO,318,828,68067.74,26
1395259429,Internal Medicine,NH,752,1895,269309.79,69
1363909394,Nephrology,ME,355,1221,161908.63,18
1194190297,Internal Medicine,MO,370,1282,187682.08,63
1367520363,Nephrology,OH,109,595,99535.98,37
1615057244,Gastroenterology,NY,276,1433,179639.43,39
1390378111,Psychiatry,AK,263,1075,58475.18,32
1162911855,Plastic Surgery,NM,371,1206,165943.6,29
1271395839,Orthopedics,KS,223,654,112777.57,18
1920392140,Emergency Medicine,OR,733,3987,431646.09,26
1289086333,Emergency Medicine,PA,462,2227,344392.15,16
1855326778,Infectious Disease,MN,390,1549,208288.35,27
1998396384,Plastic Surgery,NY,377,1161,143459.5,20
1160309911,Emergency Medicine,RI,412,852,103686.99,36
1759422189,Radiology,FL,274,1235,231954.14,15
1163947730,Cardiology,GA,400,1786,127248.75,22
1665104817,Neurosurgery,MS,68,224,42848.62,40
1729230605,Orthopedics,MI,254,794,155925.01,42
1950234433,Nephrology,NY,262,683,133397.71,37
1339699130,Rheumatology,PA,189,628,255532.1,33
1236739271,Psychiatry,WA,100,532,102306.11,40
1927672827,Pulmonology,AZ,193,792,149019.34,29
1786815488,Pulmonology,CT,354,882,142708.92,30
1472384530,Obstetrics and Gynecology,HI,145,706,106255.6,36
1579565240,Cardiology,KY,207,594,35740.51,31
1945056299,Orthopedics,WA,100,216,24998.33,41
1278604541,Cardiothoracic Surgery,NE,176,895,91902.78,39
1208908082,Vascular Surgery,NM,395,1689,258542.09,25
1584566178,Neurology,AZ,250,517,124801.06,21
1179672074,Obstetrics and Gynecology,HI,292,748,45815.27,20
1462871672,Endocrinology,SC,347,1549,177667.98,25
1752102334,Cardiothoracic Surgery,NV,90,196,19534.18,27
1539460908,Infectious Disease,OK,376,1101,101543.54,30
1202988942,Dermatology,MT,392,1538,251403.34,18
1487437109,Cardiology,NV,144,436,65096.12,45
1314399191,Orthopedics,AK,205,532,49886.55,20
1608492614,Neurosurgery,DE,128,607,73229.49,31
1197857474,Nephrology,OH,298,788,144065.24,38
1300341906,Otolaryngology,AZ,234,828,74114.38,32
1705855162,Dermatology,GA,149,342,47348.03,49
1544514776,Physical Medicine,PA,216,850,149701.64,48
1549502766,Gastroenterology,UT,343,1373,117180.47,34
1184777341,Pathology,VA,117,439,81244.97,23
1827497537,Endocrinology,GA,161,856,100456.7,25
1327515325,Plastic Surgery,IL,164,352,21737.86,42
1316809172,Vascular Surgery,SD,175,860,76267.34,19
1193445007,Pathology,OK,303,1191,212585.91,21
1591942526,Oral Surgery,AL,400,1531,172909.72,41
1260677223,Pediatrics,OR,398,1852,353634.77,21
1704177085,Physical Medicine,CT,246,1238,225341.22,41
1383614547,Pathology,TN,348,1392,168372.13,10
1395723682,Pathology,GA,305,651,119416.92,15
1841433502,Emergency Medicine,AR,681,2494,225177.41,38
1121724902,Obstetrics and Gynecology,MD,259,772,95529.5,21
1344767409,Pediatrics,MD,326,1535,150629.93,41
1749591392,Nephrology,CO,196,695,129975.37,41
1895583423,Urology,WI,364,1832,317215.58,47
1949856342,Psychiatry,CA,259,1161,128299.52,48
1710607239,Cardiology,ID,198,1002,80269.23,18
1367888133,Dermatology,NJ,125,651,130061.84,32
1495514868,Vascular Surgery,NJ,358,1213,228603.24,16
1359779054,Anesthesiology,NY,328,859,155111.45,23
1691990078,Anesthesiology,MN,183,902,80096.69,7
1406090918,Cardiology,MO,125,321,43604.23,28
1337673911,Nephrology,IA,205,603,67189.93,16
1937844678,Physical Medicine,UT,104,380,26541.9,26
1745471251,Plastic Surgery,AL,214,617,105360.67,34
1865299271,Infectious Disease,TN,240,835,88903.55,37
1592845370,Internal Medicine,IN,538,1644,210589.31,69
1526439295,Pulmonology,CT,103,390,58247.79,38
1702859986,Nephrology,RI,244,742,49132.03,19
1461081823,Internal Medicine,SD,466,2337,208395.05,75
1799506796,Surgery,IL,88,335,28825.18,18
1964823687,Neurosurgery,RI,153,659,100242.71,16
1803731001,Urology,ME,232,1200,132827.8,17
1726016935,Infectious Disease,OR,197,630,98913.4,49
1785383997,Plastic Surgery,NM,283,1068,188836.16,50
1294493146,Surgery,CT,170,416,36939.88,50
1919177195,Oral Surgery,ID,271,1162,96838.79,29
1899089320,Neurosurgery,MD,157,747,74474.09,31
1728751749,Surgery,NJ,80,291,52368.07,19
1607042021,Cardiothoracic Surgery,IL,178,430,65405.01,48
1420357050,Ophthalmology,AR,177,439,50068.13,41
1711392447,Cardiothoracic Surgery,NJ,86,267,42012.52,20
1623535947,Obstetrics and Gynecology,SD,190,588,34516.8,43
1393698307,Radiology,WI,186,747,55102.65,7
1238948590,Endocrinology,NV,319,1088,211941.5,39
1105013454,Dermatology,OH,202,920,222190.73,35
1912659064,Vascular Surgery,ND,197,406,20551.14,30
1342950952,Infectious Disease,MN,259,634,68175.65,34
1279336562,Neurology,AZ,252,1340,414829.44,48
1740347321,Oncology,MI,322,1644,819394.82,36
1626325353,Anesthesiology,WI,196,505,93947.24,17
1120535029,Emergency Medicine,IA,672,3660,298943.44,16
1733177858,Oncology,HI,163,535,202063.69,17
1502859804,Cardiothoracic Surgery,SD,115,540,77473.92,18
1810784787,Orthopedics,TN,110,238,16033.7,43
1508294370,Orthopedics,OK,229,838,61148.08,15
1423321334,Ophthalmology,TX,151,652,82084.27,23
1549710722,Vascular Surgery,CT,361,1630,110286.1,22
1942629710,Orthopedics,NY,201,830,138355.89,48
1316544937,Anesthesiology,VA,309,937,52388.47,20
1323009714,Infectious Disease,NM,269,758,39349.61,20
1218574293,Vascular Surgery,OR,352,887,56335.5,47
1180582403,Family Medicine,WA,351,1813,265877.39,59
1417851397,Internal Medicine,NJ,325,763,58144.62,32
1411994135,Anesthesiology,UT,260,907,61118.34,6
1110385578,Neurosurgery,FL,93,292,53780.31,32
1887125715,Neurology,MS,275,726,210737.57,44
1391878557,Vascular Surgery,MO,344,1651,243236.83,25
1221393557,Pediatrics,VT,130,706,124716.65,21
1546706352,Oral Surgery,PA,347,1668,253133.96,26
1756403241,Pathology,WY,283,1171,210061.43,9
1618702826,Oral Surgery,NY,157,801,92998.65,19
1380904676,Nephrology,MA,106,473,71749.06,29
1819239897,Neurosurgery,MI,182,697,108095.66,21
1564766900,Rheumatology,WA,227,836,319601.73,39
1259616499,Vascular Surgery,OK,127,259,49250.33,47
1603895158,Neurosurgery,NY,92,208,25739.42,30
1455295629,Internal Medicine,AR,559,1553,227510.77,55
1977357994,Emergency Medicine,CO,535,1901,258450.91,20
1635213213,Otolaryngology,MA,160,869,140591.9,16
1210212429,Pathology,NE,118,466,23311.86,7
1950170825,Endocrinology,SC,255,1304,175192.25,44
1465989408,Anesthesiology,AR,214,1060,105783.65,24
1744192644,Urology,VA,286,1288,86429.31,29
1102358958,Obstetrics and Gynecology,MN,249,975,103431.47,21
1149153870,Cardiothoracic Surgery,HI,176,438,68997.45,41
1214849044,Internal Medicine,SC,400,1062,201283.45,55
1331487470,Otolaryngology,IL,273,648,72686.52,22
1929084565,Cardiothoracic Surgery,NH,167,718,138881.7,23
1635613177,Cardiology,ND,124,488,56081.72,45
1645818292,Physical Medicine,ID,396,1032,177799.8,21
1515973568,Rheumatology,RI,264,993,282639.5,30
1393771337,Pathology,MI,250,896,62725.17,18
1746955700,Infectious Disease,WV,362,1102,171057.01,35
1864369269,Family Medicine,OK,623,1719,140024.42,75
1412007357,Rheumatology,MN,167,907,342419.92,26
1641051458,Gastroenterology,VT,265,1188,194970.11,50
1615793279,Pulmonology,OR,313,1364,251084.98,49
1407012827,Cardiothoracic Surgery,NV,53,202,10865.75,24
1156978109,Rheumatology,AR,202,592,251562.27,33
1833784779,Internal Medicine,GA,729,1616,270928.23,43
1909165341,Gastroenterology,AZ,283,1372,89690.39,50
1340848222,Family Medicine,TN,587,1972,249730.82,80
1957728325,Infectious Disease,ME,124,650,70286.58,35
1692839277,Dermatology,AL,228,618,140721.38,43
1991187981,Emergency Medicine,SD,660,2959,311171.9,49
1892904680,Endocrinology,IL,199,602,46121.56,19
1300764570,Psychiatry,WV,363,877,49195.43,32
1697643222,Internal Medicine,FL,382,1544,136261.74,51
1600719456,Infectious Disease,GA,120,304,29911.93,18
1930712117,Oral Surgery,SD,254,944,128291.06,37
1178255153,Plastic Surgery,VA,262,1005,194515.9,48
1173203925,Plastic Surgery,NC,181,625,81597.12,20
1475168561,Emergency Medicine,IN,639,2020,210321.74,28
1908157894,Endocrinology,ND,343,1882,326627.24,15
1223181755,Rheumatology,MN,328,931,348931.84,30
1142817871,Rheumatology,MA,295,1535,737944.63,39
1375512010,Gastroenterology,WA,244,509,64912.86,38
1652235149,Plastic Surgery,NC,328,1214,114680.63,27
1443933202,Oncology,CO,149,385,186608.22,49
1672525395,Cardiology,SD,133,364,52571.49,28
1835948208,Ophthalmology,CT,205,795,158575.7,42
1794239754,Vascular Surgery,CA,178,370,58286.19,17
1193974854,Neurology,AR,191,912,314940.48,29
1377721135,Ophthalmology,MO,330,1387,213062.97,16
1518224445,Rheumatology,DE,373,753,302781.29,19
1911706504,Family Medicine,PA,323,1438,87557.54,62
1213962171,Surgery,UT,127,523,48235.04,43
1509539711,Pathology,TX,115,420,54608.47,9
1901820909,Pathology,OH,251,1345,96317.24,25
1500645832,Cardiology,OK,384,958,53902.8,40
1676762622,Gastroenterology,CO,256,700,112850.2,37
1327350811,Ophthalmology,TN,362,904,100596.0,31
1308656189,Orthopedics,ID,390,1943,345286.95,50
1595279737,Nephrology,OK,137,413,24823.12,21
1311975522,Family Medicine,PA,549,2926,303048.03,72
1803808754,Emergency Medicine,CT,445,1854,343022.98,35
1621689527,Otolaryngology,MI,256,1133,82549.52,38
1967261018,Obstetrics and Gynecology,NV,186,375,32597.35,29
1864717990,Family Medicine,TN,523,1552,161288.34,73
1887023544,Obstetrics and Gynecology,NM,336,1195,198626.98,46
1692353117,Orthopedics,ID,141,697,124628.51,23
1678336713,Radiology,KY,139,631,115987.76,21
1778203785,Cardiology,PA,396,1353,187397.87,17
1692269551,Internal Medicine,OH,757,4160,502592.87,79
1259593453,Anesthesiology,MT,214,1095,151591.92,14
1243753906,Otolaryngology,NC,361,836,87428.74,15
1811545609,Emergency Medicine,SC,650,1677,213181.08,43
1270963770,Psychiatry,OR,389,1675,326893.56,45
1485253781,Dermatology,IA,349,981,122566.84,29
1145965208,Rheumatology,IN,365,1889,522191.34,45
1588169687,Cardiothoracic Surgery,AZ,60,325,32048.47,48
1780287364,Vascular Surgery,LA,234,941,127528.11,39
1801878526,Pathology,MS,400,1714,300499.1,21
1370138852,Pathology,IA,364,1245,214868.97,16
1622763616,Plastic Surgery,NM,103,386,27346.26,25
1346950710,Neurology,NC,243,665,143252.3,38
1746414349,Infectious Disease,DE,217,748,74451.22,22
1617024564,Rheumatology,NM,345,944,194875.76,41
1124101254,Emergency Medicine,AZ,365,1462,108435.62,47
1142080866,Cardiothoracic Surgery,OR,87,191,16949.14,26
1654738715,Pathology,RI,388,1641,298294.99,14
1192071758,Radiology,NH,341,1717,129779.48,18
1745145663,Pediatrics,PA,193,806,102056.31,25
1877589651,Rheumatology,MI,332,1357,236246.93,39
1513886549,Pediatrics,CT,108,292,52250.12,47
1834834366,Ophthalmology,GA,149,390,90976.62,17
1941672107,Gastroenterology,NC,160,372,55394.11,49
1988544746,Cardiology,WY,320,1224,129201.3,17
1849088260,Oncology,NV,217,1146,365279.71,39
1476365632,Pulmonology,WV,394,922,64616.03,45
1922334721,Emergency Medicine,CO,445,1821,239570.13,31
1302959775,Cardiology,VA,103,414,28017.16,15
1502685267,Nephrology,IN,261,895,59058.8,42
1799624335,Pulmonology,KY,233,1163,132040.31,38
1757001875,Internal Medicine,UT,503,2335,261483.16,80
1698678367,Urology,ID,289,1143,140090.68,34
1720248205,Anesthesiology,WY,303,1386,247054.28,8
1902959376,Emergency Medicine,NH,700,3113,231200.23,28
1645829727,Pathology,MI,381,1580,241241.77,6
1272591127,Pathology,SD,102,491,85182.77,20
1744508634,Ophthalmology,CO,132,385,55071.16,17
1877920274,Pathology,MT,366,1098,213593.36,6
1930655747,Vascular Surgery,ID,353,1248,100159.6,48
1407097155,Radiology,AZ,361,1373,116362.64,10
1823728171,Dermatology,MS,222,952,234058.53,20
1396284956,Physical Medicine,MT,280,1216,134754.26,27
1655921993,Cardiology,WV,135,704,93236.98,50
1725918919,Anesthesiology,MN,241,672,130676.16,19
1533744956,Pulmonology,AL,233,608,76568.91,50
1177723844,Oncology,ME,274,1456,627579.37,31
1677569362,Vascular Surgery,OR,228,1009,196662.49,45
1926745981,Emergency Medicine,WI,473,2537,301464.77,44
1730100172,Neurosurgery,AK,173,416,25015.39,29
1826829775,Infectious Disease,IA,261,898,92462.07,49
1110440194,Infectious Disease,KY,227,682,74910.6,36
1181635326,Gastroenterology,ID,343,1062,87917.59,32
1296263306,Family Medicine,UT,776,4023,502271.15,42
1352180476,Family Medicine,KS,746,2184,184288.39,45
1998007554,Endocrinology,MN,179,846,57512.58,20
1825647741,Rheumatology,NY,103,481,163307.14,17
1617857180,Anesthesiology,SC,261,971,192067.88,23
1394992351,Urology,ID,361,1076,89645.78,23
1158141154,Oncology,NV,344,1819,293581.01,37
1522750321,Neurosurgery,UT,94,338,23002.67,48
1593997037,Obstetrics and Gynecology,VT,104,212,17301.93,21
1449434459,Anesthesiology,SC,232,615,54997.82,13
1606103226,Endocrinology,MI,287,758,86102.31,41
1852384450,Physical Medicine,MS,286,1427,131204.7,26
1713546516,Pediatrics,OR,217,1052,166344.68,30
1696291839,Ophthalmology,MO,200,502,122013.68,24
1607865951,Plastic Surgery,AL,190,660,46312.7,48
1673359435,Family Medicine,MA,702,2599,227792.23,66
1151227475,Pathology,CT,183,404,69517.37,20
1776309403,Orthopedics,NH,271,788,81988.24,50
1969747935,Internal Medicine,MN,310,1066,109439.37,73
1750232313,Radiology,OR,394,1684,220209.5,14
1481295430,Obstetrics and Gynecology,UT,361,1337,214560.32,20
1509171868,Endocrinology,ME,337,1419,101780.97,25
1787818236,Plastic Surgery,MI,315,1325,179862.97,19
1184945787,Psychiatry,MI,216,668,98831.91,32
1750027161,Nephrology,MT,238,1215,203082.52,38
1903046674,Pulmonology,ND,330,1138,88289.37,16
1234260583,Family Medicine,KS,638,1837,296824.85,77
1185968857,Radiology,HI,303,715,42591.73,20
1688876249,Dermatology,AK,303,1161,289463.23,21
1381805975,Endocrinology,GA,143,613,112069.09,34
1346269087,Emergency Medicine,WV,445,1580,108959.57,48
1283188932,Cardiology,AZ,282,1413,139576.42,45
1601645174,Neurosurgery,OH,119,466,32744.53,49
1290091645,Pulmonology,RI,333,1401,203674.12,42
1662060684,Nephrology,SD,373,1150,117386.53,49
1343877311,Plastic Surgery,CO,326,1003,112166.06,24
1425958941,Cardiology,AL,367,1781,315578.9,37
1407908620,Urology,OH,104,458,56695.7,45
1421704344,Cardiology,WY,320,1533,213931.01,15
1688638365,Anesthesiology,IL,310,1577,182247.51,12
1275309282,Infectious Disease,WV,299,1464,121642.1,20
1553376084,Nephrology,KS,364,1702,317411.36,32
1405669440,Nephrology,WV,372,1797,201148.24,19
1295858216,Pediatrics,ME,156,659,94012.55,32
1852126726,Endocrinology,NY,196,611,44494.48,49
1123762858,Psychiatry,CT,244,717,112769.32,15
1349978373,Neurology,GA,107,398,107328.46,34
1943666157,Plastic Surgery,NY,290,1050,177149.39,36
1186138889,Vascular Surgery,WI,174,382,63544.91,19
1683247918,Urology,ID,198,1016,88912.11,39
1989328868,Cardiology,DE,227,759,148950.59,30
1892012381,Dermatology,IL,335,1532,147031.02,28
1607692567,Pathology,UT,259,1366,100799.48,6
1899641923,Oral Surgery,OK,366,888,108499.78,34
1313377873,Anesthesiology,AR,211,1140,97350.16,18
1448443704,Cardiology,HI,241,975,106636.96,30
1109588354,Dermatology,PA,343,1512,160799.13,20
1367063493,Psychiatry,NY,146,642,64690.05,18
1164183056,Anesthesiology,TN,178,792,133626.19,9
1623817304,Emergency Medicine,MA,585,2784,455196.89,43
1887255513,Radiology,AK,293,953,66909.96,6
1621089199,Infectious Disease,NH,386,1170,180830.13,27
1708491359,Psychiatry,OH,278,870,104625.51,50
1272167429,Neurology,ND,179,639,279112.96,49
1494184264,Otolaryngology,AL,359,1194,92929.19,16
1765434962,Neurosurgery,MS,111,346,20587.44,49
1979447956,Pathology,IL,368,1615,266249.08,9
1758245879,Surgery,MA,154,653,43469.96,48
1807478862,Neurology,AZ,166,435,70011.43,21
1621162378,Radiology,CT,116,463,81231.0,20
1664596387,Endocrinology,VT,231,501,41637.32,19
1114051099,Oral Surgery,IN,351,1842,322003.07,44
1960088617,Nephrology,AR,284,1122,214006.44,41
1982644252,Anesthesiology,VA,129,629,56529.71,6
1888448988,Neurology,MD,139,737,358333.35,21
1208689641,Family Medicine,IA,572,1915,151223.56,72
1367107264,Pulmonology,SD,191,755,100959.54,21
1922790554,Nephrology,OR,283,1234,191742.08,42
1211779101,Psychiatry,ID,381,1297,130513.13,25
1673271266,Endocrinology,NH,280,1444,191347.62,35
1499130788,Ophthalmology,WI,320,1565,211254.12,30
1704672023,Gastroenterology,IN,292,1366,258067.5,31
1486556226,Otolaryngology,NH,303,606,33450.86,33
1739695468,Cardiology,ND,169,925,88130.53,34
1338249032,Radiology,MA,111,521,99772.64,13
1694491286,Oncology,OK,392,2054,419324.46,17
1594318319,Anesthesiology,GA,170,497,91171.57,12
1350175561,Internal Medicine,MD,347,1386,187608.6,43
1888412068,Neurology,WA,266,1270,267355.16,21
1739124632,Nephrology,MD,119,542,73951.86,20
1937649523,Dermatology,WY,271,872,190893.09,41
1229429404,Neurosurgery,WY,108,498,88356.02,15
1780631093,Physical Medicine,SD,295,645,82984.09,35
1679745130,Pulmonology,GA,267,1003,83368.93,18
1823310328,Family Medicine,MT,797,2837,395108.5,62
1196725836,Emergency Medicine,NV,448,2129,153717.76,36
1188632141,Urology,OR,125,489,43708.63,40
1638828465,Ophthalmology,WY,166,774,125199.78,27
1623836867,Pathology,TN,392,1053,149946.7,21
1364404457,Emergency Medicine,CA,436,2057,202638.66,20
1220828027,Rheumatology,NE,316,1035,224254.91,37
1737670731,Nephrology,AK,256,663,67929.3,43
1769136744,Pediatrics,NH,122,638,54244.95,38
1267494290,Physical Medicine,WA,143,342,19897.8,24
1993830749,Vascular Surgery,ME,107,342,58359.6,34
1583249931,Urology,AK,269,734,95934.4,28
1686718533,Oncology,WI,232,909,334570.81,24
1846326954,Infectious Disease,TX,109,361,67112.08,48
1146688450,Internal Medicine,HI,330,988,166357.73,69
1391286241,Dermatology,NJ,104,232,44605.1,38
1215847550,Cardiology,ME,297,834,89325.72,21
1438718269,Urology,RI,372,858,68495.24,44
1702033662,Oral Surgery,VA,111,237,44636.7,34
1458167668,Urology,MT,180,371,56631.93,37
1771336642,Surgery,KS,178,527,31251.87,31
1515721250,Cardiothoracic Surgery,AK,192,1021,85597.99,36
1521815818,Rheumatology,FL,144,655,217624.57,29
1548108259,Emergency Medicine,OR,378,1320,127851.79,36
1582291740,Gastroenterology,FL,205,878,120421.74,27
1248294102,Surgery,VT,184,953,109127.69,24
1804623475,Oral Surgery,OR,180,560,74816.59,22
1297713683,Obstetrics and Gynecology,GA,115,538,97926.64,41
1541578219,Surgery,NH,120,303,23691.58,23
1298370042,Cardiology,WI,236,972,137882.38,29
1347940275,Rheumatology,AK,283,644,272372.84,23
1639366915,Neurosurgery,RI,170,763,80949.65,39
1627685695,Urology,FL,183,489,26814.04,15
1389758574,Ophthalmology,IA,203,944,86133.56,43
1762562441,Urology,VT,266,1338,245038.69,42
1534722381,Physical Medicine,AZ,294,1329,145023.94,49
1663961987,Nephrology,VA,119,454,53454.61,17
1363841612,Oncology,OH,302,1643,269021.65,39
1654186806,Physical Medicine,SD,125,333,38605.72,34
1930729364,Vascular Surgery,ME,336,867,81639.29,18
1840831347,Oncology,GA,337,1652,508971.83,47
1221517071,Psychiatry,WY,399,2107,325356.87,23
1522052175,Ophthalmology,MA,330,688,108102.5,27
1588212379,Neurology,KY,265,1171,547450.54,25
1871348981,Family Medicine,DE,346,830,97450.1,53
1191597206,Oncology,VA,296,1345,660821.36,25
1506603082,Gastroenterology,MO,122,572,106871.29,24
1274079423,Neurosurgery,GA,95,445,25674.98,34
1432342748,Family Medicine,WY,792,2821,406133.52,37
1241273318,Radiology,AL,229,467,58208.81,20
1683579921,Plastic Surgery,AL,352,997,137914.36,45
1587197988,Ophthalmology,NH,140,574,46561.4,50
1398621490,Endocrinology,SD,385,1875,152148.08,26
1259188853,Dermatology,TN,278,591,133064.23,34
1455527819,Oral Surgery,CO,125,297,59120.9,25
1821651676,Surgery,SC,196,932,71403.21,44
1904592121,Pulmonology,MS,118,274,26001.0,38
1506883029,Vascular Surgery,CA,318,1574,94029.0,45
1244467442,Orthopedics,VT,240,756,84720.15,28
